Arrivals,Min,Max,Modal,Year,Month,Day,DayOfWeek,Variety_TUR DAL,Grade_AVERAGE,Market_BENGALURU,Market_MYSURU,Market_SHIVAMOGGA
1.0285268941472139,7600.0,10600.0,9100.0,2021.0,11.0,24.0,2.0,1.0,1.0,1.0,0.0,0.0
0.7195116693048853,7600.0,10600.0,9100.0,2021.0,11.0,25.0,3.0,1.0,1.0,1.0,0.0,0.0
0.48259999692576677,7600.0,10600.0,9100.0,2021.0,11.0,26.0,4.0,1.0,1.0,1.0,0.0,0.0
3.333967753425435,7600.0,10600.0,9100.0,2021.0,11.0,29.0,0.0,1.0,1.0,1.0,0.0,0.0
2.273951891239023,7600.0,10600.0,9100.0,2021.0,11.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0
0.5303568953104904,7600.0,10600.0,9100.0,2021.0,12.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
0.4507620646692845,7600.0,10600.0,9100.0,2021.0,12.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0
0.4086236249180578,7600.0,10600.0,9100.0,2021.0,12.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0
0.7682049774618583,7600.0,10600.0,9100.0,2021.0,12.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0
1.2766754837933263,7600.0,10600.0,9100.0,2021.0,12.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
1.1792888674793802,7600.0,10600.0,9100.0,2021.0,12.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0
0.9348859169222659,7600.0,10600.0,9100.0,2021.0,12.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0
-0.4463184971457178,7600.0,10600.0,9100.0,2021.0,12.0,9.0,3.0,1.0,1.0,1.0,0.0,0.0
1.0847114804821827,8000.0,10000.0,9000.0,2021.0,12.0,10.0,4.0,1.0,1.0,1.0,0.0,0.0
3.589607621249543,8000.0,10000.0,9000.0,2021.0,12.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0
2.7037639767015342,8000.0,10000.0,9000.0,2021.0,12.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0
0.8271987931135756,8000.0,10000.0,9000.0,2021.0,12.0,15.0,2.0,1.0,1.0,1.0,0.0,0.0
0.9030479846657835,8000.0,10000.0,9000.0,2021.0,12.0,16.0,3.0,1.0,1.0,1.0,0.0,0.0
1.116549412738665,8000.0,10000.0,9000.0,2021.0,12.0,17.0,4.0,1.0,1.0,1.0,0.0,0.0
0.9573597514562534,8000.0,10000.0,9000.0,2021.0,12.0,18.0,5.0,1.0,1.0,1.0,0.0,0.0
0.9105392628437794,8000.0,10000.0,9000.0,2021.0,12.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0
1.065983285037193,8000.0,10000.0,9000.0,2021.0,12.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.019315640999954715,8000.0,10000.0,9000.0,2021.0,12.0,22.0,2.0,1.0,1.0,1.0,0.0,0.0
0.10803608802597463,9000.0,10000.0,9500.0,2021.0,12.0,23.0,3.0,1.0,1.0,1.0,0.0,0.0
0.6249342823076878,9000.0,10000.0,9500.0,2021.0,12.0,24.0,4.0,1.0,1.0,1.0,0.0,0.0
2.1175714592733597,9000.0,10000.0,9500.0,2021.0,12.0,27.0,0.0,1.0,1.0,1.0,0.0,0.0
0.4863456360147647,9000.0,10000.0,9500.0,2021.0,12.0,28.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.2880652456355556,9000.0,10000.0,9500.0,2021.0,12.0,29.0,2.0,1.0,1.0,1.0,0.0,0.0
0.33652007245484783,9000.0,10000.0,9500.0,2021.0,12.0,30.0,3.0,1.0,1.0,1.0,0.0,0.0
-0.11951148663064912,9000.0,10000.0,9500.0,2021.0,12.0,31.0,4.0,1.0,1.0,1.0,0.0,0.0
0.6483445266139248,8000.0,10400.0,9200.0,2022.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0
0.7344942256608771,8000.0,10400.0,9200.0,2022.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
0.6605178536531681,8000.0,10400.0,9200.0,2022.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0
0.09305353166998294,8000.0,10400.0,9200.0,2022.0,1.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0
0.18294886980593306,8000.0,10400.0,9200.0,2022.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0
0.8599731351423074,8000.0,10400.0,9200.0,2022.0,1.0,7.0,4.0,1.0,1.0,1.0,0.0,0.0
3.4997122831135927,8000.0,10400.0,9200.0,2022.0,1.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0
1.716788076750582,8500.0,10000.0,9250.0,2022.0,1.0,11.0,1.0,1.0,1.0,1.0,0.0,0.0
0.9180305410217752,8500.0,10000.0,9250.0,2022.0,1.0,12.0,2.0,1.0,1.0,1.0,0.0,0.0
0.7944244510848438,8000.0,10000.0,9000.0,2022.0,1.0,13.0,3.0,1.0,1.0,1.0,0.0,0.0
1.0884571195711805,8000.0,10000.0,9000.0,2022.0,1.0,14.0,4.0,1.0,1.0,1.0,0.0,0.0
3.3920251593049024,8400.0,10800.0,9600.0,2022.0,1.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0
0.27471702748638216,8400.0,10800.0,9600.0,2022.0,1.0,18.0,1.0,1.0,1.0,1.0,0.0,0.0
1.1174858225109146,8400.0,10800.0,9600.0,2022.0,1.0,19.0,2.0,1.0,1.0,1.0,0.0,0.0
-0.19442426841060756,8400.0,10800.0,9600.0,2022.0,1.0,20.0,3.0,1.0,1.0,1.0,0.0,0.0
0.019077159662273982,8400.0,10800.0,9600.0,2022.0,1.0,21.0,4.0,1.0,1.0,1.0,0.0,0.0
3.21691653189425,8400.0,10800.0,9600.0,2022.0,1.0,24.0,0.0,1.0,1.0,1.0,0.0,0.0
1.4293102766699914,8400.0,10800.0,9600.0,2022.0,1.0,25.0,1.0,1.0,1.0,1.0,0.0,0.0
0.8206439247078292,8400.0,10500.0,9450.0,2022.0,1.0,27.0,3.0,1.0,1.0,1.0,0.0,0.0
1.2439011417645944,8400.0,10500.0,9450.0,2022.0,1.0,28.0,4.0,1.0,1.0,1.0,0.0,0.0
0.6183794139019415,8400.0,10500.0,9450.0,2022.0,1.0,29.0,5.0,1.0,1.0,1.0,0.0,0.0
1.0294633039194634,8400.0,10500.0,9450.0,2022.0,1.0,31.0,0.0,1.0,1.0,1.0,0.0,0.0
0.33745648222709734,8400.0,10500.0,9450.0,2022.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
0.5172471584989976,8400.0,10500.0,9450.0,2022.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0
0.4573169330750308,8400.0,10500.0,9450.0,2022.0,2.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0
-0.292747294496803,8400.0,10500.0,9450.0,2022.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0
0.5603220080224737,8400.0,10500.0,9450.0,2022.0,2.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0
1.6596670806433638,8400.0,10500.0,9450.0,2022.0,2.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
1.7289614037898253,8000.0,10600.0,9300.0,2022.0,2.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.013697182366457833,8000.0,10600.0,9300.0,2022.0,2.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0
0.3917682490175672,8600.0,10000.0,9300.0,2022.0,2.0,10.0,3.0,1.0,1.0,1.0,0.0,0.0
0.6979742445431473,8600.0,10000.0,9300.0,2022.0,2.0,11.0,4.0,1.0,1.0,1.0,0.0,0.0
2.976259220426133,8500.0,10000.0,9250.0,2022.0,2.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0
2.397557981175954,8500.0,10000.0,9250.0,2022.0,2.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0
1.2148724388248604,8500.0,10000.0,9250.0,2022.0,2.0,16.0,2.0,1.0,1.0,1.0,0.0,0.0
0.7663321579173593,8500.0,10000.0,9250.0,2022.0,2.0,17.0,3.0,1.0,1.0,1.0,0.0,0.0
1.806683414886532,8500.0,10000.0,9250.0,2022.0,2.0,18.0,4.0,1.0,1.0,1.0,0.0,0.0
2.007075106147921,8500.0,10000.0,9250.0,2022.0,2.0,19.0,5.0,1.0,1.0,1.0,0.0,0.0
1.2635657469818335,8500.0,10000.0,9250.0,2022.0,2.0,21.0,0.0,1.0,1.0,1.0,0.0,0.0
2.336691345979738,7500.0,10500.0,9000.0,2022.0,2.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0
1.2495196003980913,7500.0,10500.0,9000.0,2022.0,2.0,23.0,2.0,1.0,1.0,1.0,0.0,0.0
0.41236926400705576,8500.0,10800.0,9650.0,2022.0,2.0,24.0,3.0,1.0,1.0,1.0,0.0,0.0
0.32621956496010357,8500.0,10800.0,9650.0,2022.0,2.0,25.0,4.0,1.0,1.0,1.0,0.0,0.0
0.9667238491787482,8200.0,10600.0,9400.0,2022.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0
0.8365628908360704,8200.0,10600.0,9400.0,2022.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0
0.7270029474828812,8200.0,10600.0,9400.0,2022.0,3.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0
1.8759777380329936,8200.0,10600.0,9400.0,2022.0,3.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0
2.1138258201843616,8200.0,10600.0,9400.0,2022.0,3.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0
0.5481486809832304,8200.0,10600.0,9400.0,2022.0,3.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0
1.4180733594029977,8200.0,10600.0,9400.0,2022.0,3.0,10.0,3.0,1.0,1.0,1.0,0.0,0.0
0.6268071018521868,8200.0,10600.0,9400.0,2022.0,3.0,11.0,4.0,1.0,1.0,1.0,0.0,0.0
2.4883897290841537,8000.0,10800.0,9400.0,2022.0,3.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0
1.4658302577877211,8000.0,10800.0,9400.0,2022.0,3.0,16.0,2.0,1.0,1.0,1.0,0.0,0.0
0.9227125898830226,8000.0,10800.0,9400.0,2022.0,3.0,17.0,3.0,1.0,1.0,1.0,0.0,0.0
1.241091912447846,8000.0,10800.0,9400.0,2022.0,3.0,18.0,4.0,1.0,1.0,1.0,0.0,0.0
1.4545933405207274,8000.0,10800.0,9400.0,2022.0,3.0,19.0,5.0,1.0,1.0,1.0,0.0,0.0
1.2307914049531017,8000.0,10800.0,9400.0,2022.0,3.0,21.0,0.0,1.0,1.0,1.0,0.0,0.0
0.5715589252894674,8200.0,10800.0,9500.0,2022.0,3.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0
0.6801824588704072,8200.0,10800.0,9500.0,2022.0,3.0,23.0,2.0,1.0,1.0,1.0,0.0,0.0
0.9985617814352306,8200.0,10800.0,9500.0,2022.0,3.0,24.0,3.0,1.0,1.0,1.0,0.0,0.0
0.7785054849566027,8800.0,10000.0,9400.0,2022.0,3.0,25.0,4.0,1.0,1.0,1.0,0.0,0.0
3.5296773958255763,8800.0,10000.0,9400.0,2022.0,3.0,28.0,0.0,1.0,1.0,1.0,0.0,0.0
2.0155027940981665,8000.0,10000.0,9000.0,2022.0,3.0,29.0,1.0,1.0,1.0,1.0,0.0,0.0
0.30000009133711814,8000.0,10000.0,9000.0,2022.0,3.0,30.0,2.0,1.0,1.0,1.0,0.0,0.0
0.3721036438003281,8000.0,10000.0,9000.0,2022.0,3.0,31.0,3.0,1.0,1.0,1.0,0.0,0.0
0.8665280035480538,8000.0,10000.0,9000.0,2022.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0
2.210276026726058,8000.0,10000.0,9000.0,2022.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
0.3805313317505734,8000.0,10000.0,9000.0,2022.0,4.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0
0.640853248435929,8800.0,10000.0,9400.0,2022.0,4.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0
0.04904227237425736,8800.0,10000.0,9400.0,2022.0,4.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0
0.23164217796290604,8800.0,10000.0,9400.0,2022.0,4.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0
2.9163289950021665,8800.0,10000.0,9400.0,2022.0,4.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0
1.9911561400196798,8800.0,10000.0,9400.0,2022.0,4.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0
0.5247384366769934,8800.0,10000.0,9400.0,2022.0,4.0,13.0,2.0,1.0,1.0,1.0,0.0,0.0
2.479025631361659,8200.0,10800.0,9500.0,2022.0,4.0,16.0,5.0,1.0,1.0,1.0,0.0,0.0
0.8187711051633303,8200.0,10800.0,9500.0,2022.0,4.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0
1.2214273072306068,8200.0,10800.0,9500.0,2022.0,4.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0
0.3973867076510641,8200.0,10800.0,9500.0,2022.0,4.0,20.0,2.0,1.0,1.0,1.0,0.0,0.0
0.3580574972165859,8200.0,10800.0,9500.0,2022.0,4.0,21.0,3.0,1.0,1.0,1.0,0.0,0.0
0.4348430985410433,8200.0,10800.0,9500.0,2022.0,4.0,22.0,4.0,1.0,1.0,1.0,0.0,0.0
1.2738662544765778,8200.0,10800.0,9500.0,2022.0,4.0,25.0,0.0,1.0,1.0,1.0,0.0,0.0
2.7337290894135178,8200.0,10800.0,9500.0,2022.0,4.0,26.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.4154169746614849,7800.0,10600.0,9200.0,2022.0,4.0,27.0,2.0,1.0,1.0,1.0,0.0,0.0
-0.2112796443110982,8500.0,10600.0,9550.0,2022.0,4.0,28.0,3.0,1.0,1.0,1.0,0.0,0.0
0.25786165158589147,8500.0,10600.0,9550.0,2022.0,4.0,29.0,4.0,1.0,1.0,1.0,0.0,0.0
0.1323827421044611,8500.0,10600.0,9550.0,2022.0,4.0,30.0,5.0,1.0,1.0,1.0,0.0,0.0
1.3234959724058002,8000.0,10600.0,9300.0,2022.0,5.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0
-0.3217759974365369,8000.0,10600.0,9300.0,2022.0,5.0,6.0,4.0,1.0,1.0,1.0,0.0,0.0
0.8075341878963365,8000.0,10600.0,9300.0,2022.0,5.0,7.0,5.0,1.0,1.0,1.0,0.0,0.0
3.4191810427001372,8000.0,10600.0,9300.0,2022.0,5.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0
2.745902416452761,8000.0,10600.0,9300.0,2022.0,5.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0
1.0556827775424489,8000.0,10600.0,9300.0,2022.0,5.0,11.0,2.0,1.0,1.0,1.0,0.0,0.0
0.8843197892207939,7800.0,10600.0,9200.0,2022.0,5.0,12.0,3.0,1.0,1.0,1.0,0.0,0.0
0.18575809912268149,7800.0,10600.0,9200.0,2022.0,5.0,13.0,4.0,1.0,1.0,1.0,0.0,0.0
1.8516310839545072,8500.0,10000.0,9250.0,2022.0,5.0,17.0,1.0,1.0,1.0,1.0,0.0,0.0
0.7176388497603864,8500.0,10000.0,9250.0,2022.0,5.0,18.0,2.0,1.0,1.0,1.0,0.0,0.0
0.5312933050827398,8500.0,10000.0,9250.0,2022.0,5.0,19.0,3.0,1.0,1.0,1.0,0.0,0.0
1.217681668141609,8500.0,10000.0,9250.0,2022.0,5.0,20.0,4.0,1.0,1.0,1.0,0.0,0.0
0.01439511080102658,8500.0,10000.0,9250.0,2022.0,5.0,21.0,5.0,1.0,1.0,1.0,0.0,0.0
1.7963829073917879,8500.0,10000.0,9150.0,2022.0,5.0,23.0,0.0,1.0,1.0,1.0,0.0,0.0
1.8216659712425238,8500.0,10000.0,9250.0,2022.0,5.0,24.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.17195043387662,8500.0,10000.0,9250.0,2022.0,5.0,25.0,2.0,1.0,1.0,1.0,0.0,0.0
0.4039415760568104,8500.0,10000.0,9250.0,2022.0,5.0,26.0,3.0,1.0,1.0,1.0,0.0,0.0
-0.2159616931723456,8500.0,10000.0,9250.0,2022.0,5.0,27.0,4.0,1.0,1.0,1.0,0.0,0.0
3.744115233670707,8500.0,10000.0,9250.0,2022.0,5.0,30.0,0.0,1.0,1.0,1.0,0.0,0.0
0.5116286998655006,8600.0,10000.0,9300.0,2022.0,5.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0
0.7588408797393635,8600.0,10000.0,9300.0,2022.0,6.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
0.5584491884779748,8600.0,10000.0,9300.0,2022.0,6.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0
2.0295489406819085,8600.0,10000.0,9300.0,2022.0,6.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0
0.9920069130294842,8600.0,10000.0,9300.0,2022.0,6.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0
1.1128037736496672,8600.0,10000.0,9300.0,2022.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0
1.5295061223006858,8600.0,10000.0,9300.0,2022.0,6.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0
1.745816779690316,8600.0,10000.0,9300.0,2022.0,6.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0
0.4863456360147647,8600.0,10000.0,9300.0,2022.0,6.0,9.0,3.0,1.0,1.0,1.0,0.0,0.0
1.1540058036286442,8600.0,10000.0,9300.0,2022.0,6.0,10.0,4.0,1.0,1.0,1.0,0.0,0.0
3.742242414126208,8600.0,10000.0,9300.0,2022.0,6.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0
0.5865414816454592,8600.0,10000.0,9300.0,2022.0,6.0,15.0,2.0,1.0,1.0,1.0,0.0,0.0
1.5950548063581496,8600.0,10000.0,9300.0,2022.0,6.0,16.0,3.0,1.0,1.0,1.0,0.0,0.0
0.8655915937758043,8800.0,9800.0,9300.0,2022.0,6.0,17.0,4.0,1.0,1.0,1.0,0.0,0.0
1.7121060278893345,8800.0,9800.0,9300.0,2022.0,6.0,18.0,5.0,1.0,1.0,1.0,0.0,0.0
1.3450333971675383,7800.0,10600.0,9200.0,2022.0,6.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0
1.8132382832922784,7800.0,10600.0,9200.0,2022.0,6.0,21.0,1.0,1.0,1.0,1.0,0.0,0.0
0.5022646021430058,7800.0,10600.0,9200.0,2022.0,6.0,22.0,2.0,1.0,1.0,1.0,0.0,0.0
0.6520901657029228,7800.0,10600.0,9200.0,2022.0,6.0,23.0,3.0,1.0,1.0,1.0,0.0,0.0
0.8346900712915715,7800.0,10600.0,9200.0,2022.0,6.0,24.0,4.0,1.0,1.0,1.0,0.0,0.0
3.4088805352053932,7800.0,10600.0,9200.0,2022.0,6.0,27.0,0.0,1.0,1.0,1.0,0.0,0.0
1.3141318746833055,8800.0,10000.0,9400.0,2022.0,6.0,28.0,1.0,1.0,1.0,1.0,0.0,0.0
1.2851031717435715,8800.0,10000.0,9400.0,2022.0,6.0,29.0,2.0,1.0,1.0,1.0,0.0,0.0
0.7232573083938832,8000.0,11000.0,9500.0,2022.0,6.0,30.0,3.0,1.0,1.0,1.0,0.0,0.0
-0.04740793416743913,8000.0,11000.0,9500.0,2022.0,7.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0
1.8329028885095175,8000.0,11000.0,9500.0,2022.0,7.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0
2.5904583942593473,8000.0,11000.0,9500.0,2022.0,7.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
2.2158944853595552,8000.0,11000.0,9500.0,2022.0,7.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0
2.8929187506959293,8000.0,11000.0,9500.0,2022.0,7.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0
1.0575555970869477,8000.0,11000.0,9500.0,2022.0,7.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0
0.18950373821167943,8800.0,9000.0,8900.0,2022.0,7.0,8.0,4.0,1.0,1.0,1.0,0.0,0.0
0.17077554276668983,8500.0,11000.0,9750.0,2022.0,7.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0
0.5406574028052346,8500.0,11000.0,9750.0,2022.0,7.0,13.0,2.0,1.0,1.0,1.0,0.0,0.0
0.8009793194905901,8500.0,11000.0,9750.0,2022.0,7.0,14.0,3.0,1.0,1.0,1.0,0.0,0.0
1.4780035848269646,8500.0,11000.0,9750.0,2022.0,7.0,15.0,4.0,1.0,1.0,1.0,0.0,0.0
0.6445988875249269,8500.0,11000.0,9750.0,2022.0,7.0,16.0,5.0,1.0,1.0,1.0,0.0,0.0
2.8320521154997134,8500.0,11000.0,8750.0,2022.0,7.0,18.0,0.0,1.0,1.0,1.0,0.0,0.0
2.5595568717751145,8400.0,11000.0,9700.0,2022.0,7.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0
1.0800294316209353,8500.0,11000.0,9750.0,2022.0,7.0,20.0,2.0,1.0,1.0,1.0,0.0,0.0
1.1128037736496672,8500.0,11000.0,9750.0,2022.0,7.0,21.0,3.0,1.0,1.0,1.0,0.0,0.0
0.138001200737958,8500.0,11000.0,9750.0,2022.0,7.0,22.0,4.0,1.0,1.0,1.0,0.0,0.0
1.8975151627947318,9000.0,11000.0,10000.0,2022.0,7.0,26.0,1.0,1.0,1.0,1.0,0.0,0.0
0.5322297148549893,8500.0,11000.0,9750.0,2022.0,7.0,27.0,2.0,1.0,1.0,1.0,0.0,0.0
0.9826428153069894,8500.0,11000.0,9750.0,2022.0,7.0,28.0,3.0,1.0,1.0,1.0,0.0,0.0
0.4058143956013094,8500.0,11000.0,9750.0,2022.0,7.0,29.0,4.0,1.0,1.0,1.0,0.0,0.0
0.3824041512950724,8500.0,11000.0,9750.0,2022.0,7.0,30.0,5.0,1.0,1.0,1.0,0.0,0.0
0.8356264810638209,8000.0,11000.0,9500.0,2022.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1.9012608018837296,9000.0,11500.0,10250.0,2022.0,8.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0
0.7719506165508563,9000.0,11500.0,10250.0,2022.0,8.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0
1.5126507464001953,8000.0,11000.0,9500.0,2022.0,8.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0
0.8131526465298334,8000.0,11000.0,9500.0,2022.0,8.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0
1.6840137347218502,8500.0,11000.0,9750.0,2022.0,8.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0
2.4209682254821914,8500.0,11000.0,9750.0,2022.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0
1.5332517613896839,8800.0,12000.0,10400.0,2022.0,8.0,11.0,3.0,1.0,1.0,1.0,0.0,0.0
2.3376277557519876,8800.0,12000.0,10400.0,2022.0,8.0,12.0,4.0,1.0,1.0,1.0,0.0,0.0
3.1073565885410606,8800.0,12000.0,10400.0,2022.0,8.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0
1.7036783399390893,8800.0,12000.0,10400.0,2022.0,8.0,17.0,2.0,1.0,1.0,1.0,0.0,0.0
1.165242720895638,10000.0,12000.0,11000.0,2022.0,8.0,18.0,3.0,1.0,1.0,1.0,0.0,0.0
1.1296591495501578,10000.0,12000.0,11000.0,2022.0,8.0,19.0,4.0,1.0,1.0,1.0,0.0,0.0
0.6380440191191805,10000.0,12000.0,11000.0,2022.0,8.0,20.0,5.0,1.0,1.0,1.0,0.0,0.0
1.9359079634569605,9800.0,11700.0,10750.0,2022.0,8.0,22.0,0.0,1.0,1.0,1.0,0.0,0.0
0.9938797325739831,9800.0,11700.0,10750.0,2022.0,8.0,23.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.5540056209544081,9800.0,11700.0,10750.0,2022.0,8.0,24.0,2.0,1.0,1.0,1.0,0.0,0.0
0.3224739258711056,9200.0,11800.0,10500.0,2022.0,8.0,25.0,3.0,1.0,1.0,1.0,0.0,0.0
0.35524826789983743,9200.0,11800.0,10500.0,2022.0,8.0,26.0,4.0,1.0,1.0,1.0,0.0,0.0
1.1446417059061496,9200.0,11800.0,10500.0,2022.0,8.0,29.0,0.0,1.0,1.0,1.0,0.0,0.0
0.18669450889493097,10000.0,12000.0,11000.0,2022.0,8.0,30.0,1.0,1.0,1.0,1.0,0.0,0.0
1.2055083411023657,9200.0,11800.0,10500.0,2022.0,9.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0
1.2055083411023657,9200.0,11800.0,10500.0,2022.0,9.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0
0.33745648222709734,9200.0,11800.0,10500.0,2022.0,9.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0
0.6211886432186899,9000.0,11800.0,10400.0,2022.0,9.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0
0.5584491884779748,9000.0,11800.0,10400.0,2022.0,9.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0
-0.23094424952833728,9000.0,11800.0,10400.0,2022.0,9.0,7.0,2.0,1.0,1.0,1.0,0.0,0.0
0.7204480790771348,9000.0,11800.0,10400.0,2022.0,9.0,8.0,3.0,1.0,1.0,1.0,0.0,0.0
-0.35267751992076973,9000.0,11800.0,10400.0,2022.0,9.0,9.0,4.0,1.0,1.0,1.0,0.0,0.0
0.9891976837127358,8800.0,11000.0,9900.0,2022.0,9.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0
0.664263492742166,8800.0,11000.0,9900.0,2022.0,9.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0
0.3786585122060745,8800.0,11000.0,9900.0,2022.0,9.0,14.0,2.0,1.0,1.0,1.0,0.0,0.0
1.1483873449951474,8800.0,11000.0,9900.0,2022.0,9.0,15.0,3.0,1.0,1.0,1.0,0.0,0.0
1.1118673638774177,8800.0,11000.0,9900.0,2022.0,9.0,16.0,4.0,1.0,1.0,1.0,0.0,0.0
0.5565763689334757,8800.0,11000.0,9900.0,2022.0,9.0,17.0,5.0,1.0,1.0,1.0,0.0,0.0
1.5594712350126694,8800.0,11000.0,9900.0,2022.0,9.0,19.0,0.0,1.0,1.0,1.0,0.0,0.0
1.5173327952614426,8800.0,11000.0,9900.0,2022.0,9.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0
0.48540922624251526,8800.0,11000.0,9900.0,2022.0,9.0,21.0,2.0,1.0,1.0,1.0,0.0,0.0
0.54908509075548,8800.0,11000.0,9900.0,2022.0,9.0,22.0,3.0,1.0,1.0,1.0,0.0,0.0
0.4929005044205111,8800.0,11000.0,9900.0,2022.0,9.0,23.0,4.0,1.0,1.0,1.0,0.0,0.0
2.578285067220104,8800.0,11000.0,9900.0,2022.0,9.0,26.0,0.0,1.0,1.0,1.0,0.0,0.0
2.307662643040004,8800.0,11000.0,9900.0,2022.0,9.0,27.0,1.0,1.0,1.0,1.0,0.0,0.0
0.447952835352536,8800.0,11000.0,9900.0,2022.0,9.0,28.0,2.0,1.0,1.0,1.0,0.0,0.0
0.7316849963441285,8800.0,11000.0,9900.0,2022.0,9.0,29.0,3.0,1.0,1.0,1.0,0.0,0.0
1.309449825822058,8900.0,11800.0,10350.0,2022.0,9.0,30.0,4.0,1.0,1.0,1.0,0.0,0.0
0.47323589920327197,8900.0,11800.0,10350.0,2022.0,10.0,1.0,5.0,1.0,1.0,1.0,0.0,0.0
1.6278291483868814,8900.0,11800.0,10350.0,2022.0,10.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
